CASEID,YEAR
145364,2010
145365,2010
145366,2010
145367,2010
145368,2010
145369,2010
145370,2010
145371,2010
145372,2010
145373,2010
145374,2010
145375,2010
145376,2010
145377,2010
145378,2010
145379,2010
145380,2010
145381,2010
145382,2010
145383,2010
145384,2010
145385,2010
145386,2010
145387,2010
145388,2010
145389,2010
145390,2010
145391,2010
145392,2010
145393,2010
145394,2010
145395,2010
145396,2010
145397,2010
145398,2010
145399,2010
145400,2010
145401,2010
145402,2010
145403,2010
145404,2010
145405,2010
145406,2010
145407,2010
145408,2010
145409,2010
145410,2010
145411,2010
145412,2010
145413,2010
145414,2010
145415,2010
145416,2010
145417,2010
145418,2010
145419,2010
145420,2010
145421,2010
145422,2010
145423,2010
145424,2010
145425,2010
145426,2010
145427,2010
145428,2010
145429,2010
145430,2010
145431,2010
145432,2010
145433,2010
145434,2010
145435,2010
145436,2010
145437,2010
145438,2010
145439,2010
145440,2010
145441,2010
145442,2010
145443,2010
145444,2010
145445,2010
145446,2010
145447,2010
145448,2010
145449,2010
145450,2010
145451,2010
145452,2010
145453,2010
145454,2010
145455,2010
145456,2010
145457,2010
145458,2010
145459,2010
145460,2010
145461,2010
145462,2010
145463,2010
145464,2010
145465,2010
145466,2010
145467,2010
145468,2010
145469,2010
145470,2010
145471,2010
145472,2010
145473,2010
145474,2010
145475,2010
145476,2010
145477,2010
145478,2010
145479,2010
145480,2010
145481,2010
145482,2010
145483,2010
145484,2010
145485,2010
145486,2010
145487,2010
145488,2010
145489,2010
145490,2010
145491,2010
145492,2010
145493,2010
145494,2010
145495,2010
145496,2010
145497,2010
145498,2010
145499,2010
145500,2010
145501,2010
145502,2010
145503,2010
145504,2010
145505,2010
145506,2010
145507,2010
145508,2010
145509,2010
145510,2010
145511,2010
145512,2010
145513,2010
145514,2010
145515,2010
145516,2010
145517,2010
145518,2010
145519,2010
145520,2010
145521,2010
145522,2010
145523,2010
145524,2010
145525,2010
145526,2010
145527,2010
145528,2010
145529,2010
145530,2010
145531,2010
145532,2010
145533,2010
145534,2010
145535,2010
145536,2010
145537,2010
145538,2010
145539,2010
145540,2010
145541,2010
145542,2010
145543,2010
145544,2010
145545,2010
145546,2010
145547,2010
145548,2010
145549,2010
145550,2010
145551,2010
145552,2010
145553,2010
145554,2010
145555,2010
145556,2010
145557,2010
145558,2010
145559,2010
145560,2010
145561,2010
145562,2010
145563,2010
145564,2010
145565,2010
145566,2010
145567,2010
145568,2010
145569,2010
145570,2010
145571,2010
145572,2010
145573,2010
145574,2010
145575,2010
145576,2010
145577,2010
145578,2010
145579,2010
145580,2010
145581,2010
145582,2010
145583,2010
145584,2010
145585,2010
145586,2010
145587,2010
145588,2010
145589,2010
145590,2010
145591,2010
145592,2010
145593,2010
145594,2010
145595,2010
145596,2010
145597,2010
145598,2010
145599,2010
145600,2010
145601,2010
145602,2010
145603,2010
145604,2010
145605,2010
145606,2010
145607,2010
145608,2010
145609,2010
145610,2010
145611,2010
145612,2010
145613,2010
145614,2010
145615,2010
145616,2010
145617,2010
145618,2010
145619,2010
145620,2010
145621,2010
145622,2010
145623,2010
145624,2010
145625,2010
145626,2010
145627,2010
145628,2010
145629,2010
145630,2010
145631,2010
145632,2010
145633,2010
145634,2010
145635,2010
145636,2010
145637,2010
145638,2010
145639,2010
145640,2010
145641,2010
145642,2010
145643,2010
145644,2010
145645,2010
145646,2010
145647,2010
145648,2010
145649,2010
145650,2010
145651,2010
145652,2010
145653,2010
145654,2010
145655,2010
145656,2010
145657,2010
145658,2010
145659,2010
145660,2010
145661,2010
145662,2010
145663,2010
145664,2010
145665,2010
145666,2010
145667,2010
145668,2010
145669,2010
145670,2010
145671,2010
145672,2010
145673,2010
145674,2010
145675,2010
145676,2010
145677,2010
145678,2010
145679,2010
145680,2010
145681,2010
145682,2010
145683,2010
145684,2010
145685,2010
145686,2010
145687,2010
145688,2010
145689,2010
145690,2010
145691,2010
145692,2010
145693,2010
145694,2010
145695,2010
145696,2010
145697,2010
145698,2010
145699,2010
145700,2010
145701,2010
145702,2010
145703,2010
145704,2010
145705,2010
145706,2010
145707,2010
145708,2010
145709,2010
145710,2010
145711,2010
145712,2010
145713,2010
145714,2010
145715,2010
145716,2010
145717,2010
145718,2010
145719,2010
145720,2010
145721,2010
145722,2010
145723,2010
145724,2010
145725,2010
145726,2010
145727,2010
145728,2010
145729,2010
145730,2010
145731,2010
145732,2010
145733,2010
145734,2010
145735,2010
145736,2010
145737,2010
145738,2010
145739,2010
145740,2010
145741,2010
145742,2010
145743,2010
145744,2010
145745,2010
145746,2010
145747,2010
145748,2010
145749,2010
145750,2010
145751,2010
145752,2010
145753,2010
145754,2010
145755,2010
145756,2010
145757,2010
145758,2010
145759,2010
145760,2010
145761,2010
145762,2010
145763,2010
145764,2010
145765,2010
145766,2010
145767,2010
145768,2010
145769,2010
145770,2010
145771,2010
145772,2010
145773,2010
145774,2010
145775,2010
145776,2010
145777,2010
145778,2010
145779,2010
145780,2010
145781,2010
145782,2010
145783,2010
145784,2010
145785,2010
145786,2010
145787,2010
145788,2010
145789,2010
145790,2010
145791,2010
145792,2010
145793,2010
145794,2010
145795,2010
145796,2010
145797,2010
145798,2010
145799,2010
145800,2010
145801,2010
145802,2010
145803,2010
145804,2010
145805,2010
145806,2010
145807,2010
145808,2010
145809,2010
145810,2010
145811,2010
145812,2010
145813,2010
145814,2010
145815,2010
145816,2010
145817,2010
145818,2010
145819,2010
145820,2010
145821,2010
145822,2010
145823,2010
145824,2010
145825,2010
145826,2010
145827,2010
145828,2010
145829,2010
145830,2010
145831,2010
145832,2010
145833,2010
145834,2010
145835,2010
145836,2010
145837,2010
145838,2010
145839,2010
145840,2010
145841,2010
145842,2010
145843,2010
145844,2010
145845,2010
145846,2010
145847,2010
145848,2010
145849,2010
145850,2010
145851,2010
145852,2010
145853,2010
145854,2010
145855,2010
145856,2010
145857,2010
145858,2010
145859,2010
145860,2010
145861,2010
145862,2010
145863,2010
145864,2010
145865,2010
145866,2010
145867,2010
145868,2010
145869,2010
145870,2010
145871,2010
145872,2010
145873,2010
145874,2010
145875,2010
145876,2010
145877,2010
145878,2010
145879,2010
145880,2010
145881,2010
145882,2010
145883,2010
145884,2010
145885,2010
145886,2010
145887,2010
145888,2010
145889,2010
145890,2010
145891,2010
145892,2010
145893,2010
145894,2010
145895,2010
145896,2010
145897,2010
145898,2010
145899,2010
145900,2010
145901,2010
145902,2010
145903,2010
145904,2010
145905,2010
145906,2010
145907,2010
145908,2010
145909,2010
145910,2010
145911,2010
145912,2010
145913,2010
145914,2010
145915,2010
145916,2010
145917,2010
145918,2010
145919,2010
145920,2010
145921,2010
145922,2010
145923,2010
145924,2010
145925,2010
145926,2010
145927,2010
145928,2010
145929,2010
145930,2010
145931,2010
145932,2010
145933,2010
145934,2010
145935,2010
145936,2010
145937,2010
145938,2010
145939,2010
145940,2010
145941,2010
145942,2010
145943,2010
145944,2010
145945,2010
145946,2010
145947,2010
145948,2010
145949,2010
145950,2010
145951,2010
145952,2010
145953,2010
145954,2010
145955,2010
145956,2010
145957,2010
145958,2010
145959,2010
145960,2010
145961,2010
145962,2010
145963,2010
145964,2010
145965,2010
145966,2010
145967,2010
145968,2010
145969,2010
145970,2010
145971,2010
145972,2010
145973,2010
145974,2010
145975,2010
145976,2010
145977,2010
145978,2010
145979,2010
145980,2010
145981,2010
145982,2010
145983,2010
145984,2010
145985,2010
145986,2010
145987,2010
145988,2010
145989,2010
145990,2010
145991,2010
145992,2010
145993,2010
145994,2010
145995,2010
145996,2010
145997,2010
145998,2010
145999,2010
146000,2010
146001,2010
146002,2010
146003,2010
146004,2010
146005,2010
146006,2010
146007,2010
146008,2010
146009,2010
146010,2010
146011,2010
146012,2010
146013,2010
146014,2010
146015,2010
146016,2010
146017,2010
146018,2010
146019,2010
146020,2010
146021,2010
146022,2010
146023,2010
146024,2010
146025,2010
146026,2010
146027,2010
146028,2010
146029,2010
146030,2010
146031,2010
146032,2010
146033,2010
146034,2010
146035,2010
146036,2010
146037,2010
146038,2010
146039,2010
146040,2010
146041,2010
146042,2010
146043,2010
146044,2010
146045,2010
146046,2010
146047,2010
146048,2010
146049,2010
146050,2010
146051,2010
146052,2010
146053,2010
146054,2010
146055,2010
146056,2010
146057,2010
146058,2010
146059,2010
146060,2010
146061,2010
146062,2010
146063,2010
146064,2010
146065,2010
146066,2010
146067,2010
146068,2010
146069,2010
146070,2010
146071,2010
146072,2010
146073,2010
146074,2010
146075,2010
146076,2010
146077,2010
146078,2010
146079,2010
146080,2010
146081,2010
146082,2010
146083,2010
146084,2010
146085,2010
146086,2010
146087,2010
146088,2010
146089,2010
146090,2010
146091,2010
146092,2010
146093,2010
146094,2010
146095,2010
146096,2010
146097,2010
146098,2010
146099,2010
146100,2010
146101,2010
146102,2010
146103,2010
146104,2010
146105,2010
146106,2010
146107,2010
146108,2010
146109,2010
146110,2010
146111,2010
146112,2010
146113,2010
146114,2010
146115,2010
146116,2010
146117,2010
146118,2010
146119,2010
146120,2010
146121,2010
146122,2010
146123,2010
146124,2010
146125,2010
146126,2010
146127,2010
146128,2010
146129,2010
146130,2010
146131,2010
146132,2010
146133,2010
146134,2010
146135,2010
146136,2010
146137,2010
146138,2010
146139,2010
146140,2010
146141,2010
146142,2010
146143,2010
146144,2010
146145,2010
146146,2010
146147,2010
146148,2010
146149,2010
146150,2010
146151,2010
146152,2010
146153,2010
146154,2010
146155,2010
146156,2010
146157,2010
146158,2010
146159,2010
146160,2010
146161,2010
146162,2010
146163,2010
146164,2010
146165,2010
146166,2010
146167,2010
146168,2010
146169,2010
146170,2010
146171,2010
146172,2010
146173,2010
146174,2010
146175,2010
146176,2010
146177,2010
146178,2010
146179,2010
146180,2010
146181,2010
146182,2010
146183,2010
146184,2010
146185,2010
146186,2010
146187,2010
146188,2010
146189,2010
146190,2010
146191,2010
146192,2010
146193,2010
146194,2010
146195,2010
146196,2010
146197,2010
146198,2010
146199,2010
146200,2010
146201,2010
146202,2010
146203,2010
146204,2010
146205,2010
146206,2010
146207,2010
146208,2010
146209,2010
146210,2010
146211,2010
146212,2010
146213,2010
146214,2010
146215,2010
146216,2010
146217,2010
146218,2010
146219,2010
146220,2010
146221,2010
146222,2010
146223,2010
146224,2010
146225,2010
146226,2010
146227,2010
146228,2010
146229,2010
146230,2010
146231,2010
146232,2010
146233,2010
146234,2010
146235,2010
146236,2010
146237,2010
146238,2010
146239,2010
146240,2010
146241,2010
146242,2010
146243,2010
146244,2010
146245,2010
146246,2010
146247,2010
146248,2010
146249,2010
146250,2010
146251,2010
146252,2010
146253,2010
146254,2010
146255,2010
146256,2010
146257,2010
146258,2010
146259,2010
146260,2010
146261,2010
146262,2010
146263,2010
146264,2010
146265,2010
146266,2010
146267,2010
146268,2010
146269,2010
146270,2010
146271,2010
146272,2010
146273,2010
146274,2010
146275,2010
146276,2010
146277,2010
146278,2010
146279,2010
146280,2010
146281,2010
146282,2010
146283,2010
146284,2010
146285,2010
146286,2010
146287,2010
146288,2010
146289,2010
146290,2010
146291,2010
146292,2010
146293,2010
146294,2010
146295,2010
146296,2010
146297,2010
146298,2010
146299,2010
146300,2010
146301,2010
146302,2010
146303,2010
146304,2010
146305,2010
146306,2010
146307,2010
146308,2010
146309,2010
146310,2010
146311,2010
146312,2010
146313,2010
146314,2010
146315,2010
146316,2010
146317,2010
146318,2010
146319,2010
146320,2010
146321,2010
146322,2010
146323,2010
146324,2010
146325,2010
146326,2010
146327,2010
146328,2010
146329,2010
146330,2010
146331,2010
146332,2010
146333,2010
146334,2010
146335,2010
146336,2010
146337,2010
146338,2010
146339,2010
146340,2010
146341,2010
146342,2010
146343,2010
146344,2010
146345,2010
146346,2010
146347,2010
146348,2010
146349,2010
146350,2010
146351,2010
146352,2010
146353,2010
146354,2010
146355,2010
146356,2010
146357,2010
146358,2010
146359,2010
146360,2010
146361,2010
146362,2010
146363,2010
146364,2010
146365,2010
146366,2010
146367,2010
146368,2010
146369,2010
146370,2010
146371,2010
146372,2010
146373,2010
146374,2010
146375,2010
146376,2010
146377,2010
146378,2010
146379,2010
146380,2010
146381,2010
146382,2010
146383,2010
146384,2010
146385,2010
146386,2010
146387,2010
146388,2010
146389,2010
146390,2010
146391,2010
146392,2010
146393,2010
146394,2010
146395,2010
146396,2010
146397,2010
146398,2010
146399,2010
146400,2010
146401,2010
146402,2010
146403,2010
146404,2010
146405,2010
146406,2010
146407,2010
146408,2010
146409,2010
146410,2010
146411,2010
146412,2010
146413,2010
146414,2010
146415,2010
146416,2010
146417,2010
146418,2010
146419,2010
146420,2010
146421,2010
146422,2010
146423,2010
146424,2010
146425,2010
146426,2010
146427,2010
146428,2010
146429,2010
146430,2010
146431,2010
146432,2010
146433,2010
146434,2010
146435,2010
146436,2010
146437,2010
146438,2010
146439,2010
146440,2010
146441,2010
146442,2010
146443,2010
146444,2010
146445,2010
146446,2010
146447,2010
146448,2010
146449,2010
146450,2010
146451,2010
146452,2010
146453,2010
146454,2010
146455,2010
146456,2010
146457,2010
146458,2010
146459,2010
146460,2010
146461,2010
146462,2010
146463,2010
146464,2010
146465,2010
146466,2010
146467,2010
146468,2010
146469,2010
146470,2010
146471,2010
146472,2010
146473,2010
146474,2010
146475,2010
146476,2010
146477,2010
146478,2010
146479,2010
146480,2010
146481,2010
146482,2010
146483,2010
146484,2010
146485,2010
146486,2010
146487,2010
146488,2010
146489,2010
146490,2010
146491,2010
146492,2010
146493,2010
146494,2010
